symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family
SSO,2024-01-08 09:30:00,2024-03-21 09:30:00,0.5312972041844635,3.187783225106781,9,34.87,2024-04-01 09:30:00,0.25,0.25,2390.8374188300854,TARGET,risk_unseen_recent_tp500,broad_market
SSO,2024-01-16 09:30:00,2024-03-21 09:30:00,0.5318619902022634,3.1911719412135806,9,34.85,2024-04-09 09:30:00,0.25,0.25,2393.3789559101856,TARGET,risk_unseen_recent_tp500,broad_market
SSO,2024-01-22 09:30:00,2024-04-15 09:30:00,0.5498326897978627,0.0,9,36.07,2024-04-15 09:30:00,0.25,0.25,-494.84942081807645,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-01-29 09:30:00,2024-04-22 09:30:00,0.5681899189209094,0.0,8,37.19,2024-04-22 09:30:00,0.25,0.25,-454.55193513672754,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-02-05 09:30:00,2024-04-29 09:30:00,0.5687867848903458,0.0,8,37.32,2024-04-29 09:30:00,0.25,0.25,-455.0294279122767,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-02-12 09:30:00,2024-05-06 09:30:00,0.5879754942680187,0.0,8,38.54,2024-05-06 09:30:00,0.25,0.25,-470.3803954144149,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-02-20 09:30:00,2024-05-14 09:30:00,0.5772641547542499,0.0,8,37.84,2024-05-14 09:30:00,0.25,0.25,-461.8113238033999,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-02-26 09:30:00,2024-05-20 09:30:00,0.7502438310107085,0.0,6,39.2,2024-05-20 09:30:00,0.27746398476935147,0.27746398476935147,-450.14629860642503,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-03-04 09:30:00,2024-05-24 09:30:00,0.6121952221979381,0.0,8,40.1,2024-05-27 09:30:00,0.25,0.25,-489.7561777583505,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-03-11 09:30:00,2024-06-03 09:30:00,0.6080900079389195,0.0,8,39.9,2024-06-03 09:30:00,0.25,0.25,-486.47200635113563,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-03-18 09:30:00,2024-06-10 09:30:00,0.6163896382971323,0.0,8,40.34,2024-06-10 09:30:00,0.25,0.25,-493.11171063770587,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-03-25 09:30:00,2024-06-17 09:30:00,0.6309789064348585,0.0,7,41.38,2024-06-17 09:30:00,0.25,0.25,-441.68523450440097,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-04-01 09:30:00,2024-06-24 09:30:00,0.6367448560696207,0.0,7,41.7,2024-06-24 09:30:00,0.25,0.25,-445.7213992487345,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-04-08 09:30:00,2024-07-01 09:30:00,0.6276572023651905,0.0,7,41.06,2024-07-01 09:30:00,0.25,0.25,-439.3600416556334,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-06-10 09:30:00,2024-08-30 09:30:00,0.6594653735023162,0.0,7,43.19,2024-09-02 09:30:00,0.25,0.25,-461.62576145162126,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-06-17 09:30:00,2024-09-09 09:30:00,0.6863949773199884,0.0,7,44.99,2024-09-09 09:30:00,0.25,0.25,-480.4764841239919,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-06-24 09:30:00,2024-09-16 09:30:00,0.679526160690898,0.0,7,44.49,2024-09-16 09:30:00,0.25,0.25,-475.6683124836286,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-07-01 09:30:00,2024-09-23 09:30:00,0.6844250461589088,0.0,7,44.89,2024-09-23 09:30:00,0.25,0.25,-479.0975323112361,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-07-08 09:30:00,2024-09-30 09:30:00,0.7097450996863301,0.0,7,46.47,2024-09-30 09:30:00,0.25,0.25,-496.8215697804311,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-07-15 09:30:00,2024-10-07 09:30:00,0.7233263285664506,0.0,6,47.45,2024-10-07 09:30:00,0.25,0.25,-433.9957971398704,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-07-22 09:30:00,2024-10-14 09:30:00,0.7061796687706963,0.0,7,46.22,2024-10-14 09:30:00,0.25,0.25,-494.3257681394873,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-09-23 09:30:00,2024-12-16 09:30:00,0.9458062815109614,0.6988342285156222,5,48.2,2024-12-16 09:30:00,0.2804744440407776,0.2804744440407776,-123.4860264976696,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-09-30 09:30:00,2024-12-23 09:30:00,0.9005308185156142,0.0,5,48.88,2024-12-23 09:30:00,0.2722295969790988,0.2722295969790988,-450.26540925780705,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-10-07 09:30:00,2024-12-30 09:30:00,0.7290199480409161,0.0,6,47.79,2024-12-30 09:30:00,0.25,0.25,-437.4119688245496,EXPIRY,risk_unseen_recent_tp500,broad_market
